iri,source_file,parent_iris,label_en,label_de,label_none,definition_en,definition_de,definition_none,label_en_suggested,label_de_suggested,definition_en_suggested,definition_de_suggested,notes
https://w3id.org/pmd/co/PMD_0000978,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000981,thermal conductivity,Wärmeleitfähigkeit,,The thermal conductivity is a thermal property describing the ability of a material to conduct heat.,"Die Wärmeleitfähigkeit ist eine thermische Eigenschaft, die die Fähigkeit eines Materials beschreibt, Wärme zu leiten.",,,,thermal property that quantifies the rate at which heat is transferred through a material per unit temperature gradient and unit cross-sectional area,"thermische Eigenschaft, die den Wärmestrom durch ein Material je Einheit des Temperaturgradienten und der Querschnittsfläche quantifiziert",
https://w3id.org/pmd/co/PMD_0000981,src/ontology/components/pmdco-qualities.owl,http://purl.obolibrary.org/obo/BFO_0000019 | https://w3id.org/pmd/co/PMD_0000005 | [complex],thermal property,thermische Eigenschaft,,"A thermal property is a material property representing attributes of a material that describe its behavior under temperature changes, such as thermal conductivity and expansion.","Eine thermische Eigenschaft ist eine Materialeigenschaft, die Attribute eines Materials darstellt, die sein Verhalten bei Temperaturänderungen beschreiben, wie z. B. Wärmeleitfähigkeit und Ausdehnung.",,,,material property that characterises the behaviour of a material in response to changes in temperature,"Materialeigenschaft, die das Verhalten eines Materials als Reaktion auf Temperaturänderungen charakterisiert",
https://w3id.org/pmd/co/PMD_0000996,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0020164,triple point (state of matter),Tripelpunkt,,a state of matter boundary (point) realized by transition from the solid state to the liquid state or the the gaseous state (or vice versa).,"eine Zustandsgrenze (Punkt) einer Materie, die durch den Übergang vom festen Zustand in den flüssigen Zustand oder den gasförmigen Zustand (oder umgekehrt) realisiert wird.",,,,"state-of-matter boundary that defines the unique combination of temperature and pressure at which the solid, liquid, and gaseous phases of a substance coexist in thermodynamic equilibrium","Zustandsgrenze der Materie, die die eindeutige Kombination von Temperatur und Druck definiert, bei der die feste, flüssige und gasförmige Phase eines Stoffes im thermodynamischen Gleichgewicht koexistieren",
https://w3id.org/pmd/co/PMD_0001008,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000802,absorption of wave radiation,Absorption von Wellenstrahlung,,process of taking up elctromagnetic radiation by a material entity,Vorgang der Aufnahme elektromagnetischer Strahlung durch ein materielles Wesen,,,absorption elektromagnetischer Strahlung,"process in which electromagnetic radiation is taken up by a material entity, resulting in a transfer of energy to that entity","Prozess, bei dem elektromagnetische Strahlung von einer materiellen Entität aufgenommen wird, was zu einem Energieübertrag auf diese Entität führt",
https://w3id.org/pmd/co/PMD_0001028,src/ontology/components/pmdco-qualities.owl,,in response to,als Antwort auf,,inverse of responds with,Umkehrung von antwortet mit,,,,,,
https://w3id.org/pmd/co/PMD_0001029,src/ontology/components/pmdco-qualities.owl,,responds with,antwortet mit,,"The realizable entity must be ""stimulated"" by some Stimulus in order to respond with the Response. The bearer of the realizable entity must participate in Stimulation as well as in Response.","Die realisierbare Entität muss durch einen Reiz „stimuliert“ werden, um mit der Reaktion zu reagieren. Der Träger der realisierbaren Entität muss sowohl an der Stimulation als auch an der Reaktion teilnehmen.",,,,,,
https://w3id.org/pmd/co/PMD_0001046,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0040001,,Tiefe,,,,,,,,,
https://w3id.org/pmd/co/PMD_0010000,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000005,,,corrosion resistant,,,a disposition to withstand corrosive attack to a certain extend,material property,materialeigenschaft,quality of a portion of matter that is realized in a compatible characterisation process,"Qualität einer Portion Materie, die in einem geeigneten Charakterisierungsprozess realisiert wird",
https://w3id.org/pmd/co/PMD_0010013,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000848,,härtbar,hardenable,,,a disposition to gain a greatly increased hardness at the surface or entire volume by the process of hardening,hardenable,,disposition that inheres in a material entity and is realized in a hardening process that increases the hardness of the material,"Disposition, die einer materiellen Einheit innewohnt und in einem Härtungsprozess realisiert wird, der die Härte des Materials erhöht",
https://w3id.org/pmd/co/PMD_0010022,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0000005,containing magnetic species,enthält magnetische Spezies,,"material property that inheres in a material entity in virtue of the presence of one or more magnetic species (e.g. ferromagnetic, paramagnetic, or diamagnetic particles or atoms), and that manifests under appropriate conditions as a magnetic response or influence in a magnetic field","Materialeigenschaft, die einer materiellen Einheit aufgrund der Anwesenheit einer oder mehrerer magnetischer Spezies (z. B. ferromagnetischer, paramagnetischer oder diamagnetischer Partikel oder Atome) innewohnt und die sich unter geeigneten Bedingungen als magnetische Reaktion oder Einfluss in einem Magnetfeld manifestiert",,magnetic property,magnetische Eigenschaft,material property that inheres in a material entity in virtue of the presence of one or more magnetic species and that is realized as a measurable magnetic response when the material is exposed to a magnetic field,"Materialeigenschaft, die einer materiellen Einheit aufgrund der Anwesenheit einer oder mehrerer magnetischer Spezies innewohnt und die sich als messbare magnetische Reaktion manifestiert, wenn das Material einem Magnetfeld ausgesetzt wird",
https://w3id.org/pmd/co/PMD_0010023,src/ontology/components/pmdco-qualities.owl,http://purl.obolibrary.org/obo/BFO_0000016,bioactive,bioaktiv,,"disposition that inheres in a material entity and is realized in an organismal context as a specific interaction with one or more biological systems, producing a measurable biological effect such as therapeutic, toxic, or signaling outcome","Disposition, die einer materiellen Einheit innewohnt und in einem Organismuskontext als spezifische Interaktion mit einem oder mehreren biologischen Systemen verwirklicht wird und eine messbare biologische Wirkung hervorruft, beispielsweise eine therapeutische, toxische oder signalisierende Wirkung",,,,"disposition that inheres in a material entity and is realized as a specific interaction with one or more biological systems, producing a measurable biological effect such as a therapeutic, toxic, or signalling outcome","Disposition, die einer materiellen Einheit innewohnt und sich als spezifische Wechselwirkung mit einem oder mehreren biologischen Systemen realisiert, wobei eine messbare biologische Wirkung, beispielsweise eine therapeutische, toxische oder signalisierende Wirkung, hervorgerufen wird",
https://w3id.org/pmd/co/PMD_0010024,src/ontology/components/pmdco-qualities.owl,http://purl.obolibrary.org/obo/BFO_0000016,bioinert,bioinert,,a disposition to elicit minimal or no biological response when in contact with tissue or implanted,"eine Neigung, bei Kontakt mit Gewebe oder einer Implantation nur eine minimale oder keine biologische Reaktion hervorzurufen",,,,disposition that inheres in a material entity and is realized as minimal or no biological response when the material is in contact with living tissue,"Disposition, die einer materiellen Einheit innewohnt und sich als minimale oder keine biologische Reaktion realisiert, wenn das Material in Kontakt mit lebendem Gewebe steht",
https://w3id.org/pmd/co/PMD_0010025,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0020251,bioresorbable,bioresorbierbar,,biocompatibe and degrading and being resorbed by the body over time,biokompatibel und im Laufe der Zeit vom Körper abgebaut und resorbiert,,,,disposition that inheres in a material entity and is realized as gradual degradation and resorption of the material by biological processes within a living organism,"Disposition, die einer materiellen Einheit innewohnt und sich als schrittweiser Abbau und Resorption des Materials durch biologische Prozesse innerhalb eines lebenden Organismus realisiert",
https://w3id.org/pmd/co/PMD_0010026,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0020274,organic composition,organische Zusammensetzung,,"A composition characterized by a primary molecular structure of carbon atoms covalently bonded to hydrogen (C-H bonds), typically forming linear, branched, or networked chains.","Eine Zusammensetzung, die durch eine primäre Molekülstruktur aus kovalent an Wasserstoff gebundenen Kohlenstoffatomen (C-H-Bindungen) gekennzeichnet ist und typischerweise lineare, verzweigte oder vernetzte Ketten bildet.",,,,"composition characterized by a primary molecular structure of carbon atoms covalently bonded to hydrogen, forming linear, branched, or networked carbon-hydrogen frameworks","Zusammensetzung, die durch eine primäre Molekülstruktur aus kovalent an Wasserstoff gebundenen Kohlenstoffatomen gekennzeichnet ist und lineare, verzweigte oder vernetzte Kohlenstoff-Wasserstoff-Gerüste bildet",
https://w3id.org/pmd/co/PMD_0010027,src/ontology/components/pmdco-qualities.owl,https://w3id.org/pmd/co/PMD_0020274,inorganic composition,anorganische Zusammensetzung,,"material composition based on chemical elements other than those defining organic compounds, typically characterized by ionic or metallic bonding and the absence of a carbon-hydrogen ($C-H$) framework","Materialzusammensetzung, die auf anderen chemischen Elementen als denen organischer Verbindungen basiert und typischerweise durch ionische oder metallische Bindungen und das Fehlen eines Kohlenstoff-Wasserstoff-Gerüsts ($C-H$) gekennzeichnet ist",,,,"material composition characterized by ionic, covalent, or metallic bonding among chemical elements and by the absence of a carbon-hydrogen (C–H) framework","Materialzusammensetzung, die durch ionische, kovalente oder metallische Bindungen zwischen chemischen Elementen und durch das Fehlen eines Kohlenstoff-Wasserstoff-Gerüsts (C–H) gekennzeichnet ist",
